portfolio_y_reserves,portfolio_x_reserves,portfolio_prices,exchange_prices,arbitrageur_balance_x,arbitrageur_balance_y,drift,timestep,seed,mean_reversion_speed,mean_price
48.006115306038474,48.006115306038474,1.0,1.0,4809.0,4809.0,0.01,0.01,1,10.0,1.0
48.006115306038474,48.006115306038474,1.0,1.0,4809.0,4809.0,0.01,0.01,1,10.0,1.0
48.006115306038474,48.006115306038474,1.0,1.0016636271298816,4809.0,4809.0,0.01,0.01,1,10.0,1.0
48.006115306038474,48.006115306038474,1.0,1.0022379319575538,4809.0,4809.0,0.01,0.01,1,10.0,1.0
48.006115306038474,48.006115306038474,1.0,1.0018869966439796,4809.0,4809.0,0.01,0.01,1,10.0,1.0
48.006115306038474,48.006115306038474,1.0,1.0010851165383314,4809.0,4809.0,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.0000664764051412,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.0019782704916964,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.001627219539261,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.0018993810516392,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.0017615228243077,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.00142204432397,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.0006535624427264,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,0.9998319511080009,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.0003862135732662,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,1.0001726885229587,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.01399774213495,47.998240830290285,1.0000197633582075,0.9983612753853546,4809.0078744757475,4808.992117563903,0.01,0.01,1,10.0,1.0
48.00376656697272,48.00848217576274,0.9999940597452731,0.9973371156177254,4808.997633130276,4809.002348739065,0.01,0.01,1,10.0,1.0
48.00376656697272,48.00848217576274,0.9999940597452731,0.9984093092481585,4808.997633130276,4809.002348739065,0.01,0.01,1,10.0,1.0
48.00376656697272,48.00848217576274,0.9999940597452731,0.9982851295998966,4808.997633130276,4809.002348739065,0.01,0.01,1,10.0,1.0
48.00376656697272,48.00848217576274,0.9999940597452731,0.9994551722394053,4808.997633130276,4809.002348739065,0.01,0.01,1,10.0,1.0
48.00376656697272,48.00848217576274,0.9999940597452731,0.9986944519185654,4808.997633130276,4809.002348739065,0.01,0.01,1,10.0,1.0
48.00376656697272,48.00848217576274,0.9999940597452731,0.9994710442421826,4808.997633130276,4809.002348739065,0.01,0.01,1,10.0,1.0
48.01164230990076,48.00061433974008,1.0000138062627442,0.9982385372194316,4809.005500966298,4808.994472996138,0.01,0.01,1,10.0,1.0
48.01164230990076,48.00061433974008,1.0000138062627442,1.0013861251403031,4809.005500966298,4808.994472996138,0.01,0.01,1,10.0,1.0
48.01164230990076,48.00061433974008,1.0000138062627442,1.0015812807239173,4809.005500966298,4808.994472996138,0.01,0.01,1,10.0,1.0
48.01164230990076,48.00061433974008,1.0000138062627442,1.0017842080837343,4809.005500966298,4808.994472996138,0.01,0.01,1,10.0,1.0
48.01164230990076,48.00061433974008,1.0000138062627442,1.0007766806318932,4809.005500966298,4808.994472996138,0.01,0.01,1,10.0,1.0
48.01164230990076,48.00061433974008,1.0000138062627442,0.9998972065101754,4809.005500966298,4808.994472996138,0.01,0.01,1,10.0,1.0
48.00577411504544,48.00648837058186,0.9999990636972058,0.998440960380424,4808.999626935457,4809.000341190993,0.01,0.01,1,10.0,1.0
48.00577411504544,48.00648837058186,0.9999990636972058,0.9989079403164418,4808.999626935457,4809.000341190993,0.01,0.01,1,10.0,1.0
48.00577411504544,48.00648837058186,0.9999990636972058,0.9985566830798149,4808.999626935457,4809.000341190993,0.01,0.01,1,10.0,1.0
48.00577411504544,48.00648837058186,0.9999990636972058,0.9986470014988473,4808.999626935457,4809.000341190993,0.01,0.01,1,10.0,1.0
48.00577411504544,48.00648837058186,0.9999990636972058,0.997836584064147,4808.999626935457,4809.000341190993,0.01,0.01,1,10.0,1.0
48.00577411504544,48.00648837058186,0.9999990636972058,0.9992391891932264,4808.999626935457,4809.000341190993,0.01,0.01,1,10.0,1.0
48.00086303528442,48.01140440108563,0.9999867257590418,0.9985405186475909,4808.994710904952,4809.005252270754,0.01,0.01,1,10.0,1.0
48.00086303528442,48.01140440108563,0.9999867257590418,0.9976760052261134,4808.994710904952,4809.005252270754,0.01,0.01,1,10.0,1.0
48.00086303528442,48.01140440108563,0.9999867257590418,0.9986718216996023,4808.994710904952,4809.005252270754,0.01,0.01,1,10.0,1.0
48.00086303528442,48.01140440108563,0.9999867257590418,0.9974658432636505,4808.994710904952,4809.005252270754,0.01,0.01,1,10.0,1.0
48.00086303528442,48.01140440108563,0.9999867257590418,0.9975890824736412,4808.994710904952,4809.005252270754,0.01,0.01,1,10.0,1.0
48.00086303528442,48.01140440108563,0.9999867257590418,0.9969206960272324,4808.994710904952,4809.005252270754,0.01,0.01,1,10.0,1.0
48.00078686707785,48.01148064655381,0.9999865344048521,0.9983671141773871,4808.994634659484,4809.00532843896,0.01,0.01,1,10.0,1.0
48.00078686707785,48.01148064655381,0.9999865344048521,0.9976557023888603,4808.994634659484,4809.00532843896,0.01,0.01,1,10.0,1.0
48.00078686707785,48.01148064655381,0.9999865344048521,0.998920588153365,4808.994634659484,4809.00532843896,0.01,0.01,1,10.0,1.0
48.00078686707785,48.01148064655381,0.9999865344048521,0.9979329746251883,4808.994634659484,4809.00532843896,0.01,0.01,1,10.0,1.0
48.00078686707785,48.01148064655381,0.9999865344048521,0.9997599555611435,4808.994634659484,4809.00532843896,0.01,0.01,1,10.0,1.0
